# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:A9": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:A9", "device connection": "BTH98:D3:B1:FD:3D:A9", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-14", "time": "12:36:54.690", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	510	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	511	
15	0	0	0	0	511	
0	0	0	0	0	512	
1	0	0	0	0	513	
2	0	0	0	0	514	
3	0	0	0	0	514	
4	0	0	0	0	514	
5	0	0	0	0	515	
6	0	0	0	0	515	
7	0	0	0	0	515	
8	0	0	0	0	514	
9	0	0	0	0	514	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	513	
13	0	0	0	0	513	
14	0	0	0	0	513	
15	0	0	0	0	513	
0	0	0	0	0	515	
1	0	0	0	0	515	
2	0	0	0	0	515	
3	0	0	0	0	516	
4	0	0	0	0	517	
5	0	0	0	0	517	
6	0	0	0	0	517	
7	0	0	0	0	517	
8	0	0	0	0	518	
9	0	0	0	0	517	
10	0	0	0	0	516	
11	0	0	0	0	516	
12	0	0	0	0	516	
13	0	0	0	0	516	
14	0	0	0	0	517	
15	0	0	0	0	517	
0	0	0	0	0	518	
1	0	0	0	0	519	
2	0	0	0	0	519	
3	0	0	0	0	520	
4	0	0	0	0	521	
5	0	0	0	0	521	
6	0	0	0	0	520	
7	0	0	0	0	520	
8	0	0	0	0	520	
9	0	0	0	0	520	
10	0	0	0	0	520	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	519	
14	0	0	0	0	519	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	520	
2	0	0	0	0	521	
3	0	0	0	0	521	
4	0	0	0	0	523	
5	0	0	0	0	524	
6	0	0	0	0	524	
7	0	0	0	0	525	
8	0	0	0	0	525	
9	0	0	0	0	524	
10	0	0	0	0	524	
11	0	0	0	0	524	
12	0	0	0	0	524	
13	0	0	0	0	523	
14	0	0	0	0	523	
15	0	0	0	0	523	
0	0	0	0	0	523	
1	0	0	0	0	524	
2	0	0	0	0	525	
3	0	0	0	0	526	
4	0	0	0	0	526	
5	0	0	0	0	527	
6	0	0	0	0	527	
7	0	0	0	0	527	
8	0	0	0	0	526	
9	0	0	0	0	526	
10	0	0	0	0	525	
11	0	0	0	0	524	
12	0	0	0	0	522	
13	0	0	0	0	521	
14	0	0	0	0	520	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	519	
2	0	0	0	0	518	
3	0	0	0	0	518	
4	0	0	0	0	518	
5	0	0	0	0	518	
6	0	0	0	0	518	
7	0	0	0	0	518	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	517	
11	0	0	0	0	517	
12	0	0	0	0	516	
13	0	0	0	0	516	
14	0	0	0	0	515	
15	0	0	0	0	514	
0	0	0	0	0	513	
1	0	0	0	0	513	
2	0	0	0	0	513	
3	0	0	0	0	513	
4	0	0	0	0	513	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	510	
11	0	0	0	0	509	
12	0	0	0	0	507	
13	0	0	0	0	506	
14	0	0	0	0	505	
15	0	0	0	0	503	
0	0	0	0	0	502	
1	0	0	0	0	501	
2	0	0	0	0	500	
3	0	0	0	0	500	
4	0	0	0	0	499	
5	0	0	0	0	498	
6	0	0	0	0	497	
7	0	0	0	0	497	
8	0	0	0	0	497	
9	0	0	0	0	497	
10	0	0	0	0	496	
11	0	0	0	0	496	
12	0	0	0	0	496	
13	0	0	0	0	495	
14	0	0	0	0	494	
15	0	0	0	0	493	
0	0	0	0	0	493	
1	0	0	0	0	492	
2	0	0	0	0	492	
3	0	0	0	0	492	
4	0	0	0	0	492	
5	0	0	0	0	493	
6	0	0	0	0	493	
7	0	0	0	0	493	
8	0	0	0	0	494	
9	0	0	0	0	494	
10	0	0	0	0	495	
11	0	0	0	0	495	
12	0	0	0	0	495	
13	0	0	0	0	495	
14	0	0	0	0	495	
15	0	0	0	0	495	
0	0	0	0	0	495	
1	0	0	0	0	494	
2	0	0	0	0	494	
3	0	0	0	0	494	
4	0	0	0	0	494	
5	0	0	0	0	495	
6	0	0	0	0	496	
7	0	0	0	0	496	
8	0	0	0	0	496	
9	0	0	0	0	497	
10	0	0	0	0	497	
11	0	0	0	0	498	
12	0	0	0	0	498	
13	0	0	0	0	498	
14	0	0	0	0	498	
15	0	0	0	0	498	
0	0	0	0	0	498	
